Test Number,newTime,newPathLength,dijkstraTime,dijkstraPathLength,bfsTime,bfsPathLength,dfsTime,dfsPathLength,astarTime,astarPathLength
733,3.600120544433594e-05,2,0.00039196014404296875,3,0,0,2.86102294921875e-06,3,8.916854858398438e-05,2
734,6.103515625e-05,4,0.0013039112091064453,15,0,0,0.00010800361633300781,57,0.0001010894775390625,4
735,5.0067901611328125e-05,3,0.00030803680419921875,4,0,0,3.600120544433594e-05,28,9.393692016601562e-05,3
736,8.511543273925781e-05,6,0.0006160736083984375,7,0,0,5.698204040527344e-05,37,0.00011086463928222656,6
737,6.198883056640625e-05,4,0.00014710426330566406,7,0,0,1.6927719116210938e-05,15,0.00010013580322265625,4
738,0.00011110305786132812,8,0.0002200603485107422,9,0,0,5.4836273193359375e-05,37,0.00014495849609375,8
739,3.719329833984375e-05,2,0.00022792816162109375,3,0,0,2.5987625122070312e-05,22,8.702278137207031e-05,2
740,7.200241088867188e-05,5,0.0003249645233154297,10,0,0,4.506111145019531e-05,33,0.00010704994201660156,5
741,7.510185241699219e-05,5,0.00045490264892578125,10,0,0,4.315376281738281e-05,32,0.00010395050048828125,5
742,8.20159912109375e-05,6,0.0011250972747802734,7,0,0,0.00011205673217773438,59,9.894371032714844e-05,6
743,7.104873657226562e-05,5,0.0003561973571777344,10,0,0,2.7894973754882812e-05,23,0.00010704994201660156,5
744,7.605552673339844e-05,5,0.0005660057067871094,8,0,0,6.079673767089844e-05,41,0.00011610984802246094,5
745,9.417533874511719e-05,7,0.0001399517059326172,10,0,0,8.106231689453125e-06,8,0.00011801719665527344,7
746,5.0067901611328125e-05,3,0.0005829334259033203,4,0,0,6.29425048828125e-05,40,9.417533874511719e-05,3
747,5.0067901611328125e-05,3,0.0007128715515136719,4,0,0,6.508827209472656e-05,42,9.298324584960938e-05,3
748,6.198883056640625e-05,4,0.0002849102020263672,7,0,0,3.1948089599609375e-05,25,0.000102996826171875,4
749,9.799003601074219e-05,7,7.605552673339844e-05,8,0,0,1.6927719116210938e-05,17,0.0001342296600341797,7
750,7.390975952148438e-05,5,0.0006959438323974609,8,0,0,6.794929504394531e-05,40,0.0001220703125,5
751,0.00010895729064941406,8,0.0001380443572998047,11,0,0,1.0967254638671875e-05,11,0.00015115737915039062,8
752,5.1021575927734375e-05,3,0.000370025634765625,8,0,0,3.314018249511719e-05,26,9.298324584960938e-05,3
753,0.00010800361633300781,8,0.0005440711975097656,9,0,0,5.698204040527344e-05,37,0.00013399124145507812,8
754,9.703636169433594e-05,7,0.001138925552368164,8,0,0,0.00010919570922851562,57,0.00011992454528808594,7
755,5.1021575927734375e-05,3,0.00037598609924316406,8,0,0,4.100799560546875e-05,31,8.988380432128906e-05,3
756,4.792213439941406e-05,3,4.100799560546875e-05,4,0,0,1.0967254638671875e-05,12,8.988380432128906e-05,3
757,5.984306335449219e-05,4,0.00013780593872070312,5,0,0,2.09808349609375e-05,20,9.799003601074219e-05,4
758,0.00012183189392089844,9,0.0002491474151611328,14,0,0,3.1948089599609375e-05,26,0.00015306472778320312,9
759,7.295608520507812e-05,5,0.00027108192443847656,10,0,0,3.2901763916015625e-05,25,0.00010704994201660156,5
760,0.00010395050048828125,8,0.0006210803985595703,19,0,0,9.059906005859375e-06,9,0.0001308917999267578,8
761,8.487701416015625e-05,6,0.000614166259765625,9,0,0,4.887580871582031e-05,34,0.0001220703125,6
762,0.00010609626770019531,8,0.00015997886657714844,11,0,0,1.0967254638671875e-05,11,0.0001499652862548828,8
763,0.000102996826171875,8,0.0005500316619873047,17,0,0,9.059906005859375e-06,9,0.00011491775512695312,8
764,0.00011110305786132812,8,0.00014090538024902344,9,0,0,1.9788742065429688e-05,19,0.00014019012451171875,8
765,3.790855407714844e-05,2,0.0009391307830810547,3,0,0,7.200241088867188e-05,45,8.58306884765625e-05,2
766,0.0001239776611328125,6,0.0005350112915039062,11,0,0,6.413459777832031e-05,32,0.00017905235290527344,6
767,0.00015497207641601562,8,0.0018239021301269531,11,0,0,9.894371032714844e-05,39,0.00024199485778808594,8
768,5.2928924560546875e-05,3,0.00041294097900390625,4,0,0,2.3126602172851562e-05,19,9.298324584960938e-05,3
769,3.695487976074219e-05,2,0.0007281303405761719,3,0,0,5.9604644775390625e-06,5,8.487701416015625e-05,2
770,8.20159912109375e-05,6,0.00014400482177734375,7,0,0,1.5020370483398438e-05,15,0.00011110305786132812,6
771,6.389617919921875e-05,3,0.0006861686706542969,16,0,0,8.296966552734375e-05,47,8.893013000488281e-05,3
772,9.918212890625e-05,7,0.0008208751678466797,12,0,0,6.604194641113281e-05,42,0.00013899803161621094,7
773,8.487701416015625e-05,6,0.0007917881011962891,11,0,0,7.510185241699219e-05,45,0.00012302398681640625,6
774,4.9114227294921875e-05,3,3.886222839355469e-05,4,0,0,4.0531158447265625e-06,4,9.012222290039062e-05,3
775,6.4849853515625e-05,4,0.00016999244689941406,9,0,0,2.8848648071289062e-05,23,0.00010991096496582031,4
776,5.1975250244140625e-05,3,0.0004839897155761719,4,0,0,5.1021575927734375e-05,34,0.00010204315185546875,3
777,6.508827209472656e-05,4,4.982948303222656e-05,5,0,0,1.2159347534179688e-05,11,0.00011086463928222656,4
778,7.510185241699219e-05,5,0.0005359649658203125,12,0,0,6.29425048828125e-05,42,0.00010609626770019531,5
779,8.511543273925781e-05,6,5.91278076171875e-05,7,0,0,1.6927719116210938e-05,17,0.00011610984802246094,6
780,7.510185241699219e-05,5,6.29425048828125e-05,6,0,0,1.2159347534179688e-05,12,0.00011396408081054688,5
781,9.703636169433594e-05,7,0.0010330677032470703,12,0,0,9.799003601074219e-05,53,0.00013113021850585938,7
782,5.888938903808594e-05,4,0.0018711090087890625,19,0,0,0.0002009868621826172,68,9.608268737792969e-05,4
783,0.00019478797912597656,14,0.00119781494140625,13,0,0,7.200241088867188e-05,42,0.00018596649169921875,10
784,8.177757263183594e-05,5,0.0002448558807373047,10,0,0,2.8133392333984375e-05,22,0.00011682510375976562,5
785,0.00014901161193847656,11,0.0006849765777587891,12,0,0,7.796287536621094e-05,44,0.0001609325408935547,11
786,0.00015091896057128906,10,0.00017213821411132812,13,0,0,0.00011682510375976562,52,0.0001800060272216797,10
787,8.106231689453125e-05,4,0.00011610984802246094,7,0,0,7.867813110351562e-06,7,0.00010514259338378906,4
788,0.00015807151794433594,12,0.001146078109741211,15,0,0,0.00011587142944335938,59,0.0001971721649169922,12
789,7.295608520507812e-05,5,0.00015091896057128906,8,0,0,2.4080276489257812e-05,22,0.00011897087097167969,5
790,6.389617919921875e-05,4,0.0011129379272460938,17,0,0,0.000102996826171875,50,0.00011301040649414062,4
791,0.00013303756713867188,10,0.0009908676147460938,17,0,0,0.00010585784912109375,56,0.000141143798828125,10
792,5.507469177246094e-05,3,0.00016188621520996094,4,0,0,2.193450927734375e-05,20,0.00010204315185546875,3
793,7.081031799316406e-05,5,0.0007569789886474609,16,0,0,6.198883056640625e-06,6,9.489059448242188e-05,5
794,0.0001201629638671875,9,0.0003819465637207031,10,0,0,4.00543212890625e-05,30,0.0001480579376220703,9
795,0.00015306472778320312,9,0.0012359619140625,18,0,0,9.489059448242188e-05,50,0.00016188621520996094,9
796,8.702278137207031e-05,6,0.00020313262939453125,9,0,0,1.8835067749023438e-05,17,0.0001239776611328125,6
797,6.079673767089844e-05,4,0.0008831024169921875,11,0,0,7.104873657226562e-05,45,0.0001049041748046875,4
798,3.790855407714844e-05,2,0.00013899803161621094,3,0,0,8.106231689453125e-06,7,8.797645568847656e-05,2
799,0.00010704994201660156,8,0.0008161067962646484,13,0,0,6.604194641113281e-05,41,0.00014209747314453125,8
800,8.511543273925781e-05,6,0.0007970333099365234,11,0,0,6.699562072753906e-05,43,0.0001220703125,6
801,9.703636169433594e-05,7,0.00017714500427246094,8,0,0,1.9788742065429688e-05,18,0.00012302398681640625,7
802,4.792213439941406e-05,2,5.793571472167969e-05,3,0,0,5.0067901611328125e-06,3,0.00010204315185546875,2
803,6.29425048828125e-05,4,0.0005180835723876953,5,0,0,5.1021575927734375e-05,36,0.00010085105895996094,4
804,4.887580871582031e-05,3,0.0010471343994140625,14,0,0,0.00010204315185546875,56,9.202957153320312e-05,3
805,0.0001609325408935547,11,0.0005350112915039062,14,0,0,6.818771362304688e-05,33,0.00018286705017089844,9
806,0.00010609626770019531,8,0.00019693374633789062,11,0,0,2.8133392333984375e-05,23,0.00012993812561035156,8
807,6.008148193359375e-05,4,0.0005080699920654297,9,0,0,4.315376281738281e-05,32,0.00010085105895996094,4
808,6.079673767089844e-05,4,0.00039505958557128906,5,0,0,4.100799560546875e-05,31,9.918212890625e-05,4
809,5.0067901611328125e-05,3,0.00044608116149902344,4,0,0,4.601478576660156e-05,32,9.298324584960938e-05,3
810,0.00011897087097167969,9,0.0002930164337158203,12,0,0,3.314018249511719e-05,25,0.0001430511474609375,9
811,7.009506225585938e-05,5,0.0007410049438476562,14,0,0,7.390975952148438e-05,46,0.000102996826171875,5
812,4.8160552978515625e-05,3,0.0008690357208251953,10,0,0,6.103515625e-05,40,9.584426879882812e-05,3
813,5.0067901611328125e-05,3,0.0004780292510986328,12,0,0,6.29425048828125e-05,41,9.298324584960938e-05,3
814,0.00010800361633300781,8,0.0004951953887939453,11,0,0,4.38690185546875e-05,31,0.00014209747314453125,8
815,8.392333984375e-05,6,7.200241088867188e-05,7,0,0,5.9604644775390625e-06,7,0.00010895729064941406,6
816,8.392333984375e-05,6,0.0001010894775390625,9,0,0,2.5033950805664062e-05,20,0.00011301040649414062,6
817,9.083747863769531e-05,7,0.0003669261932373047,8,0,0,6.508827209472656e-05,38,0.00010800361633300781,7
818,7.390975952148438e-05,5,0.00021409988403320312,10,0,0,2.9087066650390625e-05,24,0.00010991096496582031,5
819,0.0001430511474609375,10,0.0009391307830810547,19,0,0,9.393692016601562e-05,51,0.00018215179443359375,10
820,5.078315734863281e-05,3,0.00036787986755371094,4,0,0,3.1948089599609375e-05,26,9.393692016601562e-05,3
821,7.200241088867188e-05,5,0.00020503997802734375,6,0,0,2.3126602172851562e-05,22,0.00010585784912109375,5
822,9.584426879882812e-05,7,0.0010142326354980469,16,0,0,8.893013000488281e-05,51,0.00012993812561035156,7
823,7.486343383789062e-05,5,0.0002760887145996094,6,0,0,2.5987625122070312e-05,23,0.00010204315185546875,5
824,6.103515625e-05,4,0.000308990478515625,5,0,0,3.695487976074219e-05,28,0.00010204315185546875,4
825,6.103515625e-05,4,0.00032711029052734375,5,0,0,4.696846008300781e-05,33,0.00010395050048828125,4
826,9.799003601074219e-05,7,0.00045108795166015625,12,0,0,3.0040740966796875e-05,24,0.00012302398681640625,7
827,7.414817810058594e-05,5,0.0001850128173828125,6,0,0,3.0040740966796875e-05,25,9.584426879882812e-05,5
828,0.00010514259338378906,7,0.0002880096435546875,8,0,0,2.4080276489257812e-05,22,0.00013685226440429688,7
829,5.0067901611328125e-05,3,0.00024890899658203125,4,0,0,4.100799560546875e-05,30,9.298324584960938e-05,3
830,9.608268737792969e-05,7,0.0007688999176025391,8,0,0,7.390975952148438e-05,45,0.00012111663818359375,7
831,0.00013208389282226562,10,0.00014901161193847656,11,0,0,1.0013580322265625e-05,11,0.00015091896057128906,10
832,0.00011301040649414062,8,9.107589721679688e-05,9,0,0,2.002716064453125e-05,19,0.00013184547424316406,8
833,8.511543273925781e-05,6,0.0013339519500732422,7,0,0,7.390975952148438e-05,42,0.00016808509826660156,6
834,7.390975952148438e-05,5,5.793571472167969e-05,6,0,0,6.198883056640625e-06,6,0.000102996826171875,5
835,7.200241088867188e-05,5,0.0007390975952148438,14,0,0,7.510185241699219e-05,45,0.00010704994201660156,5
836,0.00011205673217773438,7,8.0108642578125e-05,8,0,0,1.0967254638671875e-05,12,0.00011610984802246094,7
837,3.695487976074219e-05,2,0.0005099773406982422,3,0,0,5.817413330078125e-05,39,8.58306884765625e-05,2
838,7.295608520507812e-05,5,0.0007510185241699219,6,0,0,5.91278076171875e-05,38,0.00010704994201660156,5
839,3.695487976074219e-05,2,0.0005280971527099609,3,0,0,6.508827209472656e-05,41,8.702278137207031e-05,2
840,0.00015592575073242188,8,0.0011560916900634766,9,0,0,0.00011086463928222656,58,0.00012922286987304688,8
841,9.679794311523438e-05,7,0.0007798671722412109,10,0,0,8.106231689453125e-05,48,0.000125885009765625,7
842,9.703636169433594e-05,7,0.00014901161193847656,8,0,0,1.5974044799804688e-05,16,0.00011992454528808594,7
843,3.910064697265625e-05,2,0.00047707557678222656,3,0,0,5.1975250244140625e-05,36,8.702278137207031e-05,2
844,7.200241088867188e-05,5,0.00045490264892578125,14,0,0,5.91278076171875e-05,40,0.00010704994201660156,5
845,0.00010991096496582031,8,0.0002980232238769531,11,0,0,2.002716064453125e-05,19,0.00015592575073242188,8
846,7.414817810058594e-05,5,0.00022792816162109375,8,0,0,3.409385681152344e-05,26,0.00011301040649414062,5
847,5.0067901611328125e-05,3,0.000453948974609375,4,0,0,3.409385681152344e-05,26,9.393692016601562e-05,3
848,7.414817810058594e-05,5,0.00021505355834960938,6,0,0,2.5987625122070312e-05,23,0.00010800361633300781,5
849,9.512901306152344e-05,7,0.0005309581756591797,10,0,0,4.696846008300781e-05,33,0.0001361370086669922,7
850,6.008148193359375e-05,4,4.506111145019531e-05,5,0,0,6.9141387939453125e-06,7,9.703636169433594e-05,4
851,0.00011491775512695312,9,0.00012612342834472656,10,0,0,9.059906005859375e-06,10,0.00014591217041015625,9
852,9.799003601074219e-05,7,0.00012993812561035156,8,0,0,1.811981201171875e-05,18,0.00012683868408203125,7
853,9.608268737792969e-05,7,0.00048804283142089844,12,0,0,6.389617919921875e-05,39,0.0001270771026611328,7
854,9.799003601074219e-05,7,9.608268737792969e-05,10,0,0,8.106231689453125e-06,9,0.00012302398681640625,7
855,8.606910705566406e-05,6,0.00032901763916015625,11,0,0,3.2901763916015625e-05,27,0.00011491775512695312,6
856,9.608268737792969e-05,7,0.00017690658569335938,10,0,0,1.621246337890625e-05,15,0.00012183189392089844,7
857,9.608268737792969e-05,7,0.00028896331787109375,12,0,0,8.106231689453125e-06,8,0.0001380443572998047,7
858,0.00010704994201660156,8,0.0008718967437744141,9,0,0,6.318092346191406e-05,41,0.00011897087097167969,8
859,7.200241088867188e-05,5,0.0005428791046142578,10,0,0,7.414817810058594e-05,41,0.00011301040649414062,5
860,7.295608520507812e-05,5,0.0014729499816894531,6,0,0,0.00010991096496582031,58,0.0001049041748046875,5
861,0.00012803077697753906,9,0.00041484832763671875,12,0,0,3.600120544433594e-05,26,0.00016999244689941406,9
862,0.00011396408081054688,8,0.00014209747314453125,11,0,0,1.9073486328125e-05,16,0.00014400482177734375,8
863,0.00010085105895996094,5,9.703636169433594e-05,6,0,0,1.1920928955078125e-05,10,0.00010514259338378906,5
864,0.00012421607971191406,8,0.0007169246673583984,15,0,0,7.200241088867188e-05,44,0.00013709068298339844,8
865,5.793571472167969e-05,3,0.0007379055023193359,12,0,0,7.009506225585938e-05,43,9.393692016601562e-05,3
866,0.00011992454528808594,8,0.00015306472778320312,11,0,0,1.6927719116210938e-05,16,0.00016617774963378906,8
867,3.814697265625e-05,2,6.008148193359375e-05,3,0,0,2.86102294921875e-06,3,8.821487426757812e-05,2
868,5.316734313964844e-05,3,0.00037980079650878906,8,0,0,6.389617919921875e-05,36,9.989738464355469e-05,3
869,9.489059448242188e-05,6,0.00038504600524902344,11,0,0,3.910064697265625e-05,29,0.00012493133544921875,6
870,9.298324584960938e-05,6,0.0010960102081298828,7,0,0,0.00010395050048828125,55,0.00011396408081054688,6
871,5.1975250244140625e-05,3,0.0005099773406982422,4,0,0,5.698204040527344e-05,38,9.298324584960938e-05,3
872,8.106231689453125e-05,5,0.00011897087097167969,6,0,0,1.7881393432617188e-05,16,0.00011920928955078125,5
873,0.00011897087097167969,8,0.0011129379272460938,15,0,0,9.012222290039062e-05,52,0.00015091896057128906,8
874,5.3882598876953125e-05,3,0.00032806396484375,10,0,0,3.504753112792969e-05,26,0.00010395050048828125,3
875,0.00017905235290527344,10,0.0013880729675292969,17,0,0,9.894371032714844e-05,51,0.00018310546875,10
876,4.00543212890625e-05,2,0.0006170272827148438,3,0,0,4.696846008300781e-05,33,8.606910705566406e-05,2
877,0.00013208389282226562,10,0.0009629726409912109,17,0,0,0.00011014938354492188,55,0.00015091896057128906,10
878,4.887580871582031e-05,3,0.0008301734924316406,10,0,0,7.200241088867188e-05,44,9.512901306152344e-05,3
879,5.1021575927734375e-05,3,0.000576019287109375,4,0,0,5.316734313964844e-05,37,9.298324584960938e-05,3
880,0.00010418891906738281,8,0.001157999038696289,9,0,0,0.00010895729064941406,58,0.00011682510375976562,8
881,8.416175842285156e-05,6,0.00011086463928222656,7,0,0,1.4066696166992188e-05,13,0.00011110305786132812,6
882,4.792213439941406e-05,3,0.0003211498260498047,4,0,0,2.7894973754882812e-05,23,9.202957153320312e-05,3
883,9.512901306152344e-05,7,7.390975952148438e-05,8,0,0,1.0967254638671875e-05,11,0.00011205673217773438,7
884,6.29425048828125e-05,4,0.0006539821624755859,11,0,0,9.989738464355469e-05,43,0.000102996826171875,4
885,8.392333984375e-05,6,0.00017189979553222656,7,0,0,2.288818359375e-05,21,0.00011181831359863281,6
886,7.390975952148438e-05,5,6.198883056640625e-05,6,0,0,7.152557373046875e-06,7,0.00010991096496582031,5
887,6.103515625e-05,4,0.0005810260772705078,13,0,0,5.0067901611328125e-05,35,9.989738464355469e-05,4
888,7.796287536621094e-05,5,0.0009138584136962891,14,0,0,9.012222290039062e-05,51,0.00011301040649414062,5
889,7.510185241699219e-05,5,6.29425048828125e-05,6,0,0,1.6927719116210938e-05,16,0.00011086463928222656,5
890,8.58306884765625e-05,6,0.0010080337524414062,9,0,0,8.511543273925781e-05,50,0.0001239776611328125,6
891,9.512901306152344e-05,7,0.00013494491577148438,8,0,0,9.059906005859375e-06,9,0.0001220703125,7
892,0.00015592575073242188,12,0.00019598007202148438,17,0,0,1.3113021850585938e-05,13,0.0001800060272216797,12
893,0.00012111663818359375,9,0.0007641315460205078,16,0,0,9.584426879882812e-05,50,0.00015306472778320312,9
894,3.600120544433594e-05,2,0.0008981227874755859,3,0,0,0.0001270771026611328,54,8.392333984375e-05,2
895,9.417533874511719e-05,7,0.00041604042053222656,12,0,0,6.9141387939453125e-06,8,0.00013303756713867188,7
896,7.200241088867188e-05,5,0.0002028942108154297,6,0,0,2.5987625122070312e-05,22,0.0001010894775390625,5
897,6.198883056640625e-05,4,0.0006849765777587891,5,0,0,2.6941299438476562e-05,22,9.894371032714844e-05,4
898,0.00014281272888183594,11,0.0001251697540283203,12,0,0,1.5020370483398438e-05,16,0.00018095970153808594,11
899,0.00012111663818359375,8,0.00023794174194335938,9,0,0,2.4080276489257812e-05,20,0.00012302398681640625,8
900,7.414817810058594e-05,5,0.0011188983917236328,18,0,0,9.512901306152344e-05,53,0.00010704994201660156,5
901,0.00010895729064941406,8,0.0011060237884521484,11,0,0,8.511543273925781e-05,48,0.00014901161193847656,8
902,5.888938903808594e-05,4,0.0007550716400146484,15,0,0,5.0067901611328125e-06,5,9.989738464355469e-05,4
903,7.390975952148438e-05,5,0.0010471343994140625,14,0,0,9.584426879882812e-05,53,0.00011301040649414062,5
904,0.00013399124145507812,10,0.0012459754943847656,15,0,0,0.00011086463928222656,57,0.00019121170043945312,10
905,8.392333984375e-05,6,0.0010569095611572266,15,0,0,9.608268737792969e-05,53,0.00011706352233886719,6
906,8.702278137207031e-05,6,0.0004820823669433594,9,0,0,4.506111145019531e-05,32,0.0001270771026611328,6
907,0.00010704994201660156,8,0.00045490264892578125,13,0,0,4.482269287109375e-05,35,0.00015115737915039062,8
908,9.489059448242188e-05,7,0.0004069805145263672,14,0,0,3.910064697265625e-05,31,0.000125885009765625,7
909,8.606910705566406e-05,6,0.0006589889526367188,13,0,0,6.4849853515625e-05,39,0.0001270771026611328,6
910,0.000141143798828125,11,0.00021195411682128906,16,0,0,1.1920928955078125e-05,12,0.00014710426330566406,11
911,0.00013399124145507812,10,0.001190185546875,13,0,0,9.608268737792969e-05,51,0.00018477439880371094,10
912,5.1021575927734375e-05,3,0.0006389617919921875,4,0,0,5.507469177246094e-05,37,9.298324584960938e-05,3
913,4.00543212890625e-05,2,0.00023984909057617188,3,0,0,2.193450927734375e-05,17,9.489059448242188e-05,2
914,0.00011587142944335938,8,0.0002281665802001953,11,0,0,4.696846008300781e-05,30,0.00013709068298339844,8
915,9.608268737792969e-05,7,8.296966552734375e-05,8,0,0,1.2159347534179688e-05,12,0.00013780593872070312,7
916,7.390975952148438e-05,5,0.0004382133483886719,10,0,0,4.696846008300781e-05,34,9.989738464355469e-05,5
917,4.9114227294921875e-05,3,0.00026488304138183594,6,0,0,3.0040740966796875e-05,24,9.322166442871094e-05,3
918,7.295608520507812e-05,5,0.0005319118499755859,6,0,0,5.412101745605469e-05,37,0.00010704994201660156,5
919,3.695487976074219e-05,2,0.0007171630859375,3,0,0,7.295608520507812e-05,45,8.702278137207031e-05,2
920,4.887580871582031e-05,3,0.0005681514739990234,4,0,0,6.198883056640625e-05,40,9.202957153320312e-05,3
921,6.079673767089844e-05,4,0.00096893310546875,17,0,0,8.797645568847656e-05,50,0.0001010894775390625,4
922,8.392333984375e-05,6,0.0004520416259765625,7,0,0,4.8160552978515625e-05,34,0.00011205673217773438,6
923,6.318092346191406e-05,4,0.0006380081176757812,11,0,0,6.29425048828125e-05,41,0.00012993812561035156,4
924,7.200241088867188e-05,5,0.0005898475646972656,8,0,0,2.4080276489257812e-05,19,0.0001010894775390625,5
925,8.296966552734375e-05,6,6.794929504394531e-05,7,0,0,1.0013580322265625e-05,11,0.00011610984802246094,6
926,4.9114227294921875e-05,3,0.0003349781036376953,8,0,0,3.814697265625e-05,29,9.298324584960938e-05,3
927,8.606910705566406e-05,6,0.00033092498779296875,11,0,0,4.00543212890625e-05,30,0.00011706352233886719,6
928,0.000102996826171875,8,9.489059448242188e-05,9,0,0,9.059906005859375e-06,9,0.00011610984802246094,8
929,8.487701416015625e-05,6,0.0006668567657470703,11,0,0,6.699562072753906e-05,42,0.00012087821960449219,6
930,0.00014400482177734375,9,0.0002090930938720703,12,0,0,5.793571472167969e-05,35,0.00012612342834472656,9
931,6.008148193359375e-05,4,4.38690185546875e-05,5,0,0,5.1021575927734375e-05,36,9.298324584960938e-05,4
932,6.29425048828125e-05,4,4.601478576660156e-05,5,0,0,1.3113021850585938e-05,13,9.989738464355469e-05,4
933,4.982948303222656e-05,3,0.0007281303405761719,4,0,0,7.891654968261719e-05,43,9.512901306152344e-05,3
934,9.679794311523438e-05,7,0.00037097930908203125,10,0,0,8.296966552734375e-05,46,0.00013494491577148438,7
935,8.511543273925781e-05,6,0.00010085105895996094,7,0,0,2.288818359375e-05,20,0.00010919570922851562,6
936,3.695487976074219e-05,2,0.0002620220184326172,3,0,0,2.5987625122070312e-05,22,8.58306884765625e-05,2
937,8.392333984375e-05,6,0.00035190582275390625,13,0,0,3.2901763916015625e-05,25,0.00011992454528808594,6
938,5.0067901611328125e-05,3,0.0002911090850830078,8,0,0,2.7894973754882812e-05,23,9.083747863769531e-05,3
939,6.103515625e-05,4,0.00044608116149902344,9,0,0,3.695487976074219e-05,29,0.00010085105895996094,4
940,8.20159912109375e-05,5,0.0008029937744140625,8,0,0,5.602836608886719e-05,37,0.00011491775512695312,5
941,6.890296936035156e-05,4,0.0006239414215087891,5,0,0,5.7220458984375e-05,36,0.0001049041748046875,4
942,0.00010609626770019531,4,0.00023698806762695312,5,0,0,2.47955322265625e-05,20,0.00011110305786132812,4
943,0.00016999244689941406,7,0.0008971691131591797,12,0,0,1.6927719116210938e-05,12,0.00012803077697753906,7
944,0.0001239776611328125,9,0.00014209747314453125,12,0,0,2.5033950805664062e-05,20,0.00014901161193847656,9
945,8.392333984375e-05,6,0.0003299713134765625,9,0,0,4.100799560546875e-05,30,0.00011301040649414062,6
946,0.00011992454528808594,9,0.000286102294921875,10,0,0,2.6941299438476562e-05,25,0.00014090538024902344,9
947,3.695487976074219e-05,2,0.00047397613525390625,3,0,0,5.316734313964844e-05,35,8.58306884765625e-05,2
948,8.296966552734375e-05,6,7.390975952148438e-05,7,0,0,1.5020370483398438e-05,15,0.00010895729064941406,6
949,4.100799560546875e-05,2,0.0007710456848144531,3,0,0,6.699562072753906e-05,33,0.00016307830810546875,2
950,0.00014710426330566406,11,0.00020599365234375,10,0,0,2.09808349609375e-05,18,0.00012803077697753906,9
951,9.894371032714844e-05,7,0.00033402442932128906,10,0,0,3.790855407714844e-05,31,0.0001220703125,7
952,0.00013303756713867188,10,0.00030112266540527344,13,0,0,2.193450927734375e-05,20,0.00017714500427246094,10
953,9.298324584960938e-05,7,0.00018215179443359375,8,0,0,1.0013580322265625e-05,10,0.00011801719665527344,7
954,9.894371032714844e-05,7,0.00023698806762695312,10,0,0,2.288818359375e-05,21,0.0001399517059326172,7
955,6.198883056640625e-05,4,0.0005199909210205078,5,0,0,6.508827209472656e-05,38,9.799003601074219e-05,4
956,3.790855407714844e-05,2,0.00035500526428222656,3,0,0,2.384185791015625e-05,21,8.606910705566406e-05,2
957,6.079673767089844e-05,4,0.0006048679351806641,5,0,0,6.198883056640625e-05,40,0.0001010894775390625,4
958,3.790855407714844e-05,2,0.00010418891906738281,3,0,0,1.5020370483398438e-05,15,8.702278137207031e-05,2
959,5.0067901611328125e-05,3,0.00013709068298339844,4,0,0,1.5974044799804688e-05,16,9.393692016601562e-05,3
960,0.00012111663818359375,9,0.0006699562072753906,10,0,0,7.987022399902344e-05,45,0.00014400482177734375,9
961,6.29425048828125e-05,4,0.0003230571746826172,5,0,0,7.486343383789062e-05,45,0.0001010894775390625,4
962,9.584426879882812e-05,7,0.0013709068298339844,16,0,0,0.00010514259338378906,57,0.00013184547424316406,7
963,8.606910705566406e-05,6,0.0007090568542480469,7,0,0,9.107589721679688e-05,44,0.00011587142944335938,6
964,7.295608520507812e-05,5,0.0005359649658203125,14,0,0,5.507469177246094e-05,38,0.00011301040649414062,5
965,9.679794311523438e-05,7,0.0007441043853759766,12,0,0,5.602836608886719e-05,38,0.00013589859008789062,7
966,9.322166442871094e-05,7,0.00019598007202148438,12,0,0,7.867813110351562e-06,8,0.0001239776611328125,7
967,0.00010395050048828125,8,0.00013899803161621094,11,0,0,1.0013580322265625e-05,10,0.00013494491577148438,8
968,7.104873657226562e-05,5,0.0006048679351806641,14,0,0,5.9604644775390625e-06,6,0.0001068115234375,5
969,5.91278076171875e-05,4,3.910064697265625e-05,5,0,0,5.0067901611328125e-06,5,0.00012803077697753906,4
970,8.296966552734375e-05,6,0.0005660057067871094,17,0,0,9.059906005859375e-06,8,0.00011396408081054688,6
971,0.00011086463928222656,8,0.00030422210693359375,15,0,0,3.3855438232421875e-05,27,0.00013494491577148438,8
972,0.00011801719665527344,9,0.00023698806762695312,12,0,0,2.288818359375e-05,22,0.00014019012451171875,9
973,0.00011897087097167969,9,0.00011897087097167969,10,0,0,1.0013580322265625e-05,11,0.00014209747314453125,9
974,6.103515625e-05,4,0.00031304359436035156,7,0,0,2.5033950805664062e-05,20,0.00010085105895996094,4
975,9.298324584960938e-05,7,0.00026607513427734375,12,0,0,4.410743713378906e-05,31,0.00010585784912109375,7
976,6.103515625e-05,4,0.0004839897155761719,9,0,0,4.00543212890625e-05,30,9.989738464355469e-05,4
977,8.296966552734375e-05,6,0.00039005279541015625,11,0,0,5.1021575927734375e-05,32,0.00010704994201660156,6
978,8.511543273925781e-05,6,0.0002989768981933594,11,0,0,3.504753112792969e-05,27,0.0001220703125,6
979,7.891654968261719e-05,6,8.392333984375e-05,9,0,0,1.2159347534179688e-05,12,0.00010585784912109375,6
980,0.00010585784912109375,8,0.0012650489807128906,9,0,0,0.0001251697540283203,63,0.0001239776611328125,8
